customer_id,company_name,business_sector,company_scale,establishment_year,region,employee_count,registration_date,current_status,segment
SME-2024-00773,Toko Permata Lestari Lestari,Properti & Real Estate,Kecil,2016,Bandar Lampung,17,2026-01-05,Aktif,Pelanggan Baru
SME-2024-00774,CV Jaya Sinergi Lestari,Kuliner & F&B,Menengah,2022,Palembang,92,2026-03-31,Aktif,Pelanggan Baru
SME-2024-00775,Warung Sentosa Bahagia Abadi,Media & Kreatif,Mikro,2020,Surabaya,1,2026-06-06,Aktif,Pelanggan Baru
SME-2024-00776,Warung Tirta Pratama,Media & Kreatif,Mikro,2011,Semarang,3,2026-03-01,Aktif,Pelanggan Baru
SME-2024-00777,Kios Permata Sejahtera Sentosa,Transportasi & Logistik,Mikro,2018,Semarang,4,2026-01-19,Aktif,Pelanggan Baru
SME-2024-00778,PT Mega Pratama Abadi,Properti & Real Estate,Menengah,2019,Semarang,31,2026-04-30,Aktif,Pelanggan Baru
SME-2024-00779,Warung Tirta Persada,Kuliner & F&B,Mikro,2021,Makassar,4,2026-06-17,Aktif,Pelanggan Baru
SME-2024-00780,Toko Garuda Optima Pratama,Pendidikan & Training,Kecil,2013,Medan,9,2026-04-22,Aktif,Pelanggan Baru
SME-2024-00781,Warung Sentosa Network Sentosa,Teknologi Informasi,Mikro,2020,Denpasar,3,2026-06-08,Aktif,Pelanggan Baru
SME-2024-00782,Kios Mitra Indah Pratama,Media & Kreatif,Mikro,2011,Malang,3,2026-05-19,Aktif,Pelanggan Baru
SME-2024-00783,UD Nusantara Sinergi Mandiri,Konstruksi,Kecil,2011,Batam,18,2026-02-13,Aktif,Pelanggan Baru
SME-2024-00784,Kios Bintang Teknologi Mandiri,Jasa Keuangan,Mikro,2023,Palembang,4,2026-01-27,Aktif,Pelanggan Baru
SME-2024-00785,Warung Citra Indah Jaya,Transportasi & Logistik,Mikro,2021,Semarang,5,2026-03-12,Aktif,Pelanggan Baru
SME-2024-00786,Toko Bukit Teknologi Abadi,Manufaktur,Kecil,2023,Medan,14,2026-03-10,Aktif,Pelanggan Baru
SME-2024-00787,PT Garuda Indah,Transportasi & Logistik,Menengah,2011,Batam,77,2026-05-12,Aktif,Pelanggan Baru
SME-2024-00788,Warung Mega Lestari Abadi,Media & Kreatif,Mikro,2014,Malang,3,2026-01-17,Aktif,Pelanggan Baru
SME-2024-00789,PT Berkah Mulia Lestari,Perdagangan Eceran,Menengah,2010,Denpasar,32,2026-06-19,Aktif,Pelanggan Baru
SME-2024-00790,Toko Tirta Andalan Sentosa,Jasa Keuangan,Kecil,2012,Denpasar,20,2026-04-18,Aktif,Pelanggan Baru
SME-2024-00791,Toko Jaya Sejahtera Mandiri,Konstruksi,Kecil,2012,Tangerang,8,2026-06-23,Aktif,Pelanggan Baru
SME-2024-00792,Warung Bintang Sakti Lestari,Kuliner & F&B,Mikro,2013,Medan,5,2026-05-11,Aktif,Pelanggan Baru
SME-2024-00793,CV Berkah Solusi Jaya,Teknologi Informasi,Kecil,2011,Semarang,8,2026-04-10,Aktif,Pelanggan Baru
SME-2024-00794,Warung Duta Cemerlang,Pertanian & Agribisnis,Mikro,2012,Makassar,5,2026-02-06,Aktif,Pelanggan Baru
SME-2024-00795,CV Permata Mulia Lestari,Transportasi & Logistik,Kecil,2017,Tangerang,13,2026-03-21,Aktif,Pelanggan Baru
SME-2024-00796,CV Abadi Cemerlang Sentosa,Pendidikan & Training,Menengah,2016,Surabaya,75,2026-03-01,Aktif,Pelanggan Baru
SME-2024-00797,Toko Nusantara Cemerlang Lestari,Jasa Keuangan,Kecil,2016,Bandung,10,2026-04-21,Aktif,Pelanggan Baru
SME-2024-00798,Toko Bukit Data Jaya,Jasa Keuangan,Mikro,2021,Batam,1,2026-05-18,Aktif,Pelanggan Baru
SME-2024-00799,Toko Mega Lestari Sentosa,Perdagangan Eceran,Kecil,2011,Tangerang,13,2026-04-03,Aktif,Pelanggan Baru
SME-2024-00800,CV Tirta Andalan Jaya,Teknologi Informasi,Kecil,2015,Tangerang,19,2026-03-04,Aktif,Pelanggan Baru
SME-2024-00801,Toko Abadi Sinergi,Media & Kreatif,Mikro,2019,Medan,2,2026-04-08,Aktif,Pelanggan Baru
SME-2024-00802,Toko Citra Data Sentosa,Pertanian & Agribisnis,Kecil,2015,Bandung,6,2026-01-14,Aktif,Pelanggan Baru
SME-2024-00803,PT Sentosa Optima Pratama,Properti & Real Estate,Menengah,2017,Makassar,77,2026-03-27,Aktif,Pelanggan Baru
SME-2024-00804,UD Duta Lestari Lestari,Manufaktur,Kecil,2016,Palembang,19,2026-05-04,Aktif,Pelanggan Baru
SME-2024-00805,CV Garuda Indah Pratama,Pendidikan & Training,Kecil,2023,Batam,12,2026-06-23,Aktif,Pelanggan Baru
SME-2024-00806,UD Jaya Cemerlang Mandiri,Jasa Keuangan,Mikro,2010,Makassar,2,2026-06-05,Aktif,Pelanggan Baru
SME-2024-00807,Warung Citra Makmur Mandiri,Konstruksi,Mikro,2021,Bandung,1,2026-03-15,Aktif,Pelanggan Baru
SME-2024-00808,PT Garuda Teknologi Abadi,Perdagangan Eceran,Menengah,2023,Semarang,28,2026-04-18,Aktif,Pelanggan Baru
SME-2024-00809,CV Bumi Network Pratama,Pertanian & Agribisnis,Kecil,2013,Medan,5,2026-04-02,Aktif,Pelanggan Baru
SME-2024-00810,Toko Abadi Digital Abadi,Teknologi Informasi,Mikro,2022,Surabaya,4,2026-03-28,Aktif,Pelanggan Baru
SME-2024-00811,Kios Citra Data Lestari,Kesehatan,Mikro,2012,Makassar,5,2026-05-10,Aktif,Pelanggan Baru
SME-2024-00812,CV Mitra Lestari Abadi,Transportasi & Logistik,Kecil,2019,Makassar,15,2026-04-25,Aktif,Pelanggan Baru
SME-2024-00813,Kios Nusantara Persada Lestari,Properti & Real Estate,Mikro,2016,Makassar,5,2026-04-23,Aktif,Pelanggan Baru
SME-2024-00814,Kios Sriwijaya Sakti Abadi,Perdagangan Eceran,Mikro,2023,Yogyakarta,2,2026-05-26,Aktif,Pelanggan Baru
SME-2024-00815,Toko Sumber Sejahtera Pratama,Properti & Real Estate,Mikro,2022,Denpasar,5,2026-02-28,Aktif,Pelanggan Baru
SME-2024-00816,Kios Sumber Lestari Pratama,Transportasi & Logistik,Mikro,2015,Batam,5,2026-01-18,Aktif,Pelanggan Baru
SME-2024-00817,Warung Permata Sinergi Jaya,Properti & Real Estate,Mikro,2020,Batam,5,2026-04-15,Aktif,Pelanggan Baru
SME-2024-00818,CV Mega Teknologi Jaya,Transportasi & Logistik,Kecil,2018,Denpasar,15,2026-03-01,Aktif,Pelanggan Baru
SME-2024-00819,PT Sriwijaya Makmur Sentosa,Manufaktur,Besar,2022,Denpasar,425,2026-04-29,Aktif,Pelanggan Baru
SME-2024-00820,CV Mitra Mulia Sentosa,Manufaktur,Menengah,2014,Denpasar,43,2026-01-29,Aktif,Pelanggan Baru
SME-2024-00821,UD Citra Andalan Lestari,Teknologi Informasi,Mikro,2023,Jakarta,3,2026-03-13,Aktif,Pelanggan Baru
SME-2024-00822,UD Bintang Optima Abadi,Konstruksi,Kecil,2022,Bandar Lampung,19,2026-06-02,Aktif,Pelanggan Baru
SME-2024-00823,CV Sumber Sakti Mandiri,Kuliner & F&B,Menengah,2010,Malang,34,2026-02-02,Aktif,Pelanggan Baru
SME-2024-00824,Toko Garuda Sejahtera Mandiri,Konstruksi,Kecil,2014,Jakarta,14,2026-02-05,Aktif,Pelanggan Baru
SME-2024-00825,UD Bumi Network,Media & Kreatif,Mikro,2016,Palembang,3,2026-04-28,Aktif,Pelanggan Baru
SME-2024-00826,UD Abadi Data,Teknologi Informasi,Mikro,2011,Denpasar,4,2026-02-19,Aktif,Pelanggan Baru
SME-2024-00827,CV Citra Makmur Sentosa,Kesehatan,Kecil,2015,Semarang,13,2026-05-21,Aktif,Pelanggan Baru
SME-2024-00828,CV Abadi Sinergi Sentosa,Manufaktur,Kecil,2017,Surabaya,17,2026-03-11,Aktif,Pelanggan Baru
SME-2024-00829,Kios Mandiri Sejahtera Pratama,Kesehatan,Mikro,2014,Semarang,2,2026-01-08,Aktif,Pelanggan Baru
SME-2024-00830,Toko Duta Indah Lestari,Kesehatan,Kecil,2015,Semarang,9,2026-03-28,Aktif,Pelanggan Baru
SME-2024-00831,CV Mega Solusi Lestari,Pertanian & Agribisnis,Kecil,2011,Surabaya,15,2026-02-04,Aktif,Pelanggan Baru
SME-2024-00832,UD Duta Sinergi Pratama,Manufaktur,Kecil,2011,Palembang,7,2026-05-16,Aktif,Pelanggan Baru
SME-2024-00833,CV Sentosa Digital,Media & Kreatif,Menengah,2021,Semarang,24,2026-03-19,Aktif,Pelanggan Baru
SME-2024-00834,PT Tirta Pratama Lestari,Manufaktur,Menengah,2019,Denpasar,68,2026-02-09,Aktif,Pelanggan Baru
SME-2024-00835,UD Bukit Digital Jaya,Jasa Keuangan,Mikro,2015,Bandung,2,2026-02-26,Aktif,Pelanggan Baru
SME-2024-00836,Toko Tirta Mulia,Jasa Keuangan,Mikro,2020,Bandung,3,2026-06-12,Aktif,Pelanggan Baru
SME-2024-00837,CV Bumi Network Abadi,Manufaktur,Kecil,2013,Medan,20,2026-04-29,Aktif,Pelanggan Baru
SME-2024-00838,PT Mandiri Digital Jaya,Perdagangan Eceran,Besar,2021,Tangerang,392,2026-05-05,Aktif,Pelanggan Baru
SME-2024-00839,UD Abadi Optima Jaya,Media & Kreatif,Mikro,2019,Malang,1,2026-05-25,Aktif,Pelanggan Baru
SME-2024-00840,UD Berkah Utama Abadi,Media & Kreatif,Mikro,2011,Malang,3,2026-04-25,Aktif,Pelanggan Baru
SME-2024-00841,CV Sentosa Mulia Mandiri,Properti & Real Estate,Kecil,2016,Surabaya,6,2026-02-09,Aktif,Pelanggan Baru
SME-2024-00842,Kios Bintang Konektifitas Abadi,Properti & Real Estate,Mikro,2011,Malang,5,2026-04-10,Aktif,Pelanggan Baru
SME-2024-00843,Toko Mitra Pratama Sentosa,Pertanian & Agribisnis,Kecil,2016,Denpasar,11,2026-02-28,Aktif,Pelanggan Baru
SME-2024-00844,UD Jaya Cemerlang Pratama,Pendidikan & Training,Mikro,2019,Denpasar,2,2026-05-08,Aktif,Pelanggan Baru
SME-2024-00845,PT Sentosa Teknologi Abadi,Jasa Keuangan,Menengah,2011,Bandung,71,2026-04-02,Aktif,Pelanggan Baru
SME-2024-00846,Warung Bukit Cemerlang,Perdagangan Eceran,Mikro,2022,Yogyakarta,2,2026-02-22,Aktif,Pelanggan Baru
SME-2024-00847,Kios Nusantara Sinergi Lestari,Properti & Real Estate,Mikro,2020,Surabaya,3,2026-02-18,Aktif,Pelanggan Baru
SME-2024-00848,Warung Garuda Network Abadi,Kuliner & F&B,Mikro,2022,Denpasar,4,2026-01-10,Aktif,Pelanggan Baru
SME-2024-00849,Toko Citra Konektifitas,Pendidikan & Training,Kecil,2016,Yogyakarta,20,2026-05-31,Aktif,Pelanggan Baru
SME-2024-00850,Kios Abadi Solusi Abadi,Kesehatan,Mikro,2014,Denpasar,5,2026-06-04,Aktif,Pelanggan Baru
SME-2024-00851,UD Surya Network Abadi,Konstruksi,Mikro,2014,Palembang,2,2023-10-27,Aktif,Pelanggan Berisiko
SME-2024-00852,UD Sumber Persada Jaya,Transportasi & Logistik,Kecil,2015,Jakarta,18,2024-03-27,Aktif,Pelanggan Berisiko
SME-2024-00853,CV Karya Sakti Pratama,Manufaktur,Menengah,2019,Bandar Lampung,48,2024-10-13,Aktif,Pelanggan Berisiko
SME-2024-00854,Toko Sentosa Mulia Mandiri,Perdagangan Eceran,Mikro,2023,Medan,2,2023-06-03,Aktif,Pelanggan Berisiko
SME-2024-00855,CV Karya Konektifitas Pratama,Kesehatan,Menengah,2011,Batam,32,2023-06-26,Aktif,Pelanggan Berisiko
SME-2024-00856,PT Jaya Makmur,Manufaktur,Menengah,2019,Bandung,78,2024-04-10,Aktif,Pelanggan Berisiko
SME-2024-00857,Toko Bukit Indah Jaya,Teknologi Informasi,Kecil,2013,Surabaya,7,2025-08-22,Aktif,Pelanggan Berisiko
SME-2024-00858,UD Bukit Mulia Lestari,Jasa Keuangan,Mikro,2018,Yogyakarta,3,2023-06-03,Aktif,Pelanggan Berisiko
SME-2024-00859,UD Mega Makmur Sentosa,Konstruksi,Kecil,2021,Palembang,14,2025-01-16,Aktif,Pelanggan Berisiko
SME-2024-00860,CV Garuda Teknologi,Manufaktur,Menengah,2011,Jakarta,50,2025-07-20,Aktif,Pelanggan Berisiko
SME-2024-00861,PT Mega Data Jaya,Manufaktur,Menengah,2014,Tangerang,37,2023-08-28,Aktif,Pelanggan Berisiko
SME-2024-00862,CV Citra Bahagia Mandiri,Transportasi & Logistik,Kecil,2015,Yogyakarta,20,2023-03-24,Aktif,Pelanggan Berisiko
SME-2024-00863,UD Nusantara Andalan Mandiri,Pertanian & Agribisnis,Mikro,2021,Tangerang,4,2025-05-16,Aktif,Pelanggan Berisiko
SME-2024-00864,Toko Abadi Utama Lestari,Perdagangan Eceran,Mikro,2020,Palembang,3,2023-01-05,Aktif,Pelanggan Berisiko
SME-2024-00865,Toko Citra Indah Sentosa,Media & Kreatif,Kecil,2023,Bandar Lampung,16,2025-09-09,Aktif,Pelanggan Berisiko
SME-2024-00866,CV Mitra Sakti Jaya,Konstruksi,Kecil,2020,Palembang,6,2023-12-25,Aktif,Pelanggan Berisiko
SME-2024-00867,CV Sriwijaya Optima Lestari,Kesehatan,Kecil,2022,Denpasar,19,2023-02-23,Aktif,Pelanggan Berisiko
SME-2024-00868,PT Mitra Lestari Jaya,Jasa Keuangan,Menengah,2018,Bandung,20,2023-12-27,Aktif,Pelanggan Berisiko
SME-2024-00869,Kios Garuda Makmur Pratama,Pendidikan & Training,Mikro,2023,Malang,2,2025-04-16,Aktif,Pelanggan Berisiko
SME-2024-00870,Toko Sriwijaya Pratama Sentosa,Properti & Real Estate,Kecil,2010,Medan,12,2025-06-16,Aktif,Pelanggan Berisiko
SME-2024-00871,CV Permata Bahagia,Pertanian & Agribisnis,Kecil,2018,Bandung,20,2023-06-05,Aktif,Pelanggan Berisiko
SME-2024-00872,UD Nusantara Network,Kuliner & F&B,Mikro,2011,Malang,3,2024-02-02,Aktif,Pelanggan Berisiko
SME-2024-00873,PT Abadi Data Jaya,Jasa Keuangan,Menengah,2019,Jakarta,68,2023-04-30,Aktif,Pelanggan Berisiko
SME-2024-00874,CV Sumber Makmur Abadi,Jasa Keuangan,Kecil,2011,Denpasar,18,2023-12-07,Aktif,Pelanggan Berisiko
SME-2024-00875,CV Tirta Cemerlang Jaya,Teknologi Informasi,Kecil,2019,Batam,17,2024-11-30,Aktif,Pelanggan Berisiko
SME-2024-00876,Toko Permata Network,Pendidikan & Training,Kecil,2023,Yogyakarta,11,2023-10-24,Aktif,Pelanggan Berisiko
SME-2024-00877,CV Tirta Sinergi Mandiri,Properti & Real Estate,Kecil,2015,Jakarta,12,2023-04-13,Aktif,Pelanggan Berisiko
SME-2024-00878,UD Bumi Cemerlang Mandiri,Jasa Keuangan,Kecil,2019,Batam,17,2024-10-14,Aktif,Pelanggan Berisiko
SME-2024-00879,Toko Sumber Sakti Sentosa,Teknologi Informasi,Kecil,2021,Palembang,5,2023-10-22,Aktif,Pelanggan Berisiko
SME-2024-00880,CV Karya Lestari Mandiri,Konstruksi,Kecil,2013,Semarang,13,2023-01-08,Aktif,Pelanggan Berisiko
SME-2024-00881,UD Sentosa Persada,Perdagangan Eceran,Kecil,2010,Surabaya,6,2023-10-12,Aktif,Pelanggan Berisiko
SME-2024-00882,UD Sentosa Digital,Manufaktur,Kecil,2019,Batam,17,2023-04-17,Aktif,Pelanggan Berisiko
SME-2024-00883,Kios Sumber Optima,Teknologi Informasi,Mikro,2015,Bandar Lampung,3,2025-12-08,Aktif,Pelanggan Berisiko
SME-2024-00884,PT Karya Makmur Pratama,Media & Kreatif,Menengah,2015,Bandung,49,2025-10-08,Aktif,Pelanggan Berisiko
SME-2024-00885,Warung Surya Solusi,Pendidikan & Training,Mikro,2013,Makassar,3,2023-04-18,Aktif,Pelanggan Berisiko
SME-2024-00886,UD Duta Network Mandiri,Konstruksi,Mikro,2019,Yogyakarta,4,2025-10-10,Aktif,Pelanggan Berisiko
SME-2024-00887,Toko Garuda Cemerlang Pratama,Media & Kreatif,Kecil,2017,Medan,12,2025-09-01,Aktif,Pelanggan Berisiko
SME-2024-00888,PT Bukit Digital Sentosa,Kesehatan,Menengah,2019,Bandung,30,2023-07-12,Aktif,Pelanggan Berisiko
SME-2024-00889,CV Sentosa Digital Pratama,Pertanian & Agribisnis,Kecil,2020,Surabaya,13,2025-03-13,Aktif,Pelanggan Berisiko
SME-2024-00890,UD Sriwijaya Mulia Abadi,Konstruksi,Kecil,2016,Surabaya,8,2023-01-05,Aktif,Pelanggan Berisiko
SME-2024-00891,UD Garuda Makmur Lestari,Kuliner & F&B,Mikro,2014,Batam,3,2023-05-10,Aktif,Pelanggan Berisiko
SME-2024-00892,Warung Mitra Lestari Sentosa,Teknologi Informasi,Mikro,2023,Makassar,4,2025-10-27,Aktif,Pelanggan Berisiko
SME-2024-00893,Warung Tirta Indah Sentosa,Media & Kreatif,Mikro,2021,Bandung,4,2024-03-19,Aktif,Pelanggan Berisiko
SME-2024-00894,Kios Jaya Network Lestari,Perdagangan Eceran,Mikro,2017,Surabaya,2,2025-03-28,Aktif,Pelanggan Berisiko
SME-2024-00895,PT Citra Network Pratama,Konstruksi,Besar,2021,Medan,479,2024-03-05,Aktif,Pelanggan Berisiko
SME-2024-00896,Warung Bumi Makmur Pratama,Kesehatan,Mikro,2022,Bandung,4,2023-02-01,Aktif,Pelanggan Berisiko
SME-2024-00897,UD Permata Sakti Pratama,Media & Kreatif,Kecil,2020,Malang,9,2025-09-24,Aktif,Pelanggan Berisiko
SME-2024-00898,Warung Duta Pratama Abadi,Media & Kreatif,Mikro,2016,Bandar Lampung,4,2024-04-03,Aktif,Pelanggan Berisiko
SME-2024-00899,PT Mega Network Sentosa,Transportasi & Logistik,Menengah,2013,Malang,26,2024-11-19,Aktif,Pelanggan Berisiko
SME-2024-00900,Toko Duta Bahagia Abadi,Kesehatan,Kecil,2013,Surabaya,15,2024-12-18,Aktif,Pelanggan Berisiko
SME-2024-00901,Toko Sentosa Digital Abadi,Transportasi & Logistik,Kecil,2019,Palembang,14,2024-11-25,Aktif,Pelanggan Berisiko
SME-2024-00902,CV Sumber Optima Abadi,Pendidikan & Training,Kecil,2018,Bandung,7,2023-11-01,Aktif,Pelanggan Berisiko
SME-2024-00903,CV Mandiri Sinergi Mandiri,Konstruksi,Menengah,2021,Bandar Lampung,97,2025-06-03,Aktif,Pelanggan Berisiko
SME-2024-00904,Toko Berkah Pratama Jaya,Manufaktur,Mikro,2011,Surabaya,4,2023-11-24,Aktif,Pelanggan Berisiko
SME-2024-00905,PT Nusantara Mulia Lestari,Konstruksi,Besar,2020,Makassar,466,2024-01-20,Aktif,Pelanggan Berisiko
SME-2024-00906,Toko Bintang Sakti Lestari,Teknologi Informasi,Mikro,2015,Denpasar,1,2024-10-15,Aktif,Pelanggan Berisiko
SME-2024-00907,PT Garuda Persada Mandiri,Pertanian & Agribisnis,Menengah,2013,Bandar Lampung,59,2025-03-19,Aktif,Pelanggan Berisiko
SME-2024-00908,UD Bumi Teknologi Jaya,Teknologi Informasi,Mikro,2017,Bandar Lampung,3,2025-10-07,Aktif,Pelanggan Berisiko
SME-2024-00909,PT Sriwijaya Network Jaya,Kesehatan,Besar,2012,Medan,289,2023-11-30,Aktif,Pelanggan Berisiko
SME-2024-00910,Toko Surya Data,Kuliner & F&B,Mikro,2020,Bandung,1,2024-02-27,Aktif,Pelanggan Berisiko
SME-2024-00911,UD Nusantara Teknologi,Kuliner & F&B,Mikro,2021,Medan,1,2025-04-04,Aktif,Pelanggan Berisiko
SME-2024-00912,CV Karya Persada Pratama,Jasa Keuangan,Kecil,2010,Medan,14,2024-11-23,Aktif,Pelanggan Berisiko
SME-2024-00913,Toko Permata Persada Pratama,Manufaktur,Kecil,2018,Medan,18,2025-05-08,Aktif,Pelanggan Berisiko
SME-2024-00914,CV Berkah Cemerlang Pratama,Properti & Real Estate,Kecil,2019,Jakarta,5,2023-06-26,Aktif,Pelanggan Berisiko
SME-2024-00915,Kios Sentosa Digital,Konstruksi,Mikro,2017,Medan,4,2024-12-13,Aktif,Pelanggan Berisiko
SME-2024-00916,PT Permata Andalan,Pertanian & Agribisnis,Menengah,2015,Bandar Lampung,87,2023-08-31,Aktif,Pelanggan Berisiko
SME-2024-00917,PT Surya Persada Abadi,Transportasi & Logistik,Menengah,2022,Medan,31,2025-06-24,Aktif,Pelanggan Berisiko
SME-2024-00918,Warung Bumi Data Abadi,Konstruksi,Mikro,2017,Palembang,1,2024-10-02,Aktif,Pelanggan Berisiko
SME-2024-00919,CV Bintang Solusi Abadi,Transportasi & Logistik,Menengah,2022,Palembang,47,2024-11-13,Aktif,Pelanggan Berisiko
SME-2024-00920,CV Bumi Mulia Lestari,Kuliner & F&B,Menengah,2018,Jakarta,91,2023-02-20,Aktif,Pelanggan Berisiko
SME-2024-00921,CV Permata Pratama Abadi,Konstruksi,Kecil,2020,Batam,9,2023-10-03,Aktif,Pelanggan Berisiko
SME-2024-00922,Warung Berkah Konektifitas,Konstruksi,Mikro,2016,Batam,3,2024-11-06,Aktif,Pelanggan Berisiko
SME-2024-00923,PT Bukit Sakti Jaya,Transportasi & Logistik,Besar,2013,Yogyakarta,388,2024-05-09,Aktif,Pelanggan Berisiko
SME-2024-00924,UD Sumber Sakti,Manufaktur,Kecil,2021,Malang,20,2023-08-05,Aktif,Pelanggan Berisiko
SME-2024-00925,CV Tirta Data Mandiri,Media & Kreatif,Menengah,2017,Semarang,57,2025-07-20,Aktif,Pelanggan Berisiko
SME-2024-00926,UD Bintang Mulia,Properti & Real Estate,Kecil,2010,Semarang,13,2025-10-15,Aktif,Pelanggan Berisiko
SME-2024-00927,Warung Bukit Konektifitas Sentosa,Pertanian & Agribisnis,Mikro,2019,Batam,3,2025-05-11,Aktif,Pelanggan Berisiko
SME-2024-00928,Kios Abadi Network Jaya,Media & Kreatif,Mikro,2023,Medan,3,2023-12-08,Aktif,Pelanggan Berisiko
SME-2024-00929,UD Jaya Andalan Lestari,Properti & Real Estate,Mikro,2016,Malang,2,2024-03-24,Aktif,Pelanggan Berisiko
SME-2024-00930,Kios Nusantara Andalan Mandiri,Perdagangan Eceran,Mikro,2023,Medan,5,2025-11-24,Aktif,Pelanggan Berisiko
SME-2024-00931,CV Bintang Teknologi Abadi,Konstruksi,Kecil,2016,Medan,5,2023-07-27,Aktif,Pelanggan Berisiko
SME-2024-00932,Warung Berkah Lestari Pratama,Transportasi & Logistik,Mikro,2011,Bandar Lampung,4,2023-01-30,Aktif,Pelanggan Berisiko
SME-2024-00933,PT Sriwijaya Network Lestari,Konstruksi,Menengah,2021,Denpasar,78,2025-05-28,Aktif,Pelanggan Berisiko
SME-2024-00934,Warung Bumi Cemerlang Sentosa,Teknologi Informasi,Mikro,2015,Semarang,2,2024-08-31,Aktif,Pelanggan Berisiko
SME-2024-00935,CV Bintang Sakti Mandiri,Teknologi Informasi,Menengah,2012,Bandar Lampung,72,2024-05-18,Aktif,Pelanggan Berisiko
SME-2024-00936,UD Sriwijaya Data Mandiri,Pendidikan & Training,Kecil,2016,Medan,5,2024-02-13,Aktif,Pelanggan Berisiko
SME-2024-00937,UD Citra Solusi Pratama,Manufaktur,Kecil,2014,Palembang,8,2025-03-15,Aktif,Pelanggan Berisiko
SME-2024-00938,Toko Bumi Solusi Lestari,Properti & Real Estate,Kecil,2023,Palembang,5,2025-02-09,Aktif,Pelanggan Berisiko
SME-2024-00939,PT Karya Mulia Mandiri,Kuliner & F&B,Besar,2013,Makassar,240,2024-10-18,Aktif,Pelanggan Berisiko
SME-2024-00940,PT Sumber Persada Pratama,Manufaktur,Menengah,2011,Yogyakarta,81,2023-04-19,Aktif,Pelanggan Berisiko
SME-2024-00941,PT Surya Teknologi,Media & Kreatif,Menengah,2013,Palembang,85,2025-12-04,Aktif,Pelanggan Berisiko
SME-2024-00942,PT Abadi Solusi Lestari,Transportasi & Logistik,Besar,2021,Tangerang,201,2023-05-11,Aktif,Pelanggan Berisiko
SME-2024-00943,CV Surya Lestari Lestari,Kesehatan,Kecil,2019,Bandung,7,2024-04-27,Aktif,Pelanggan Berisiko
SME-2024-00944,UD Garuda Sejahtera Abadi,Konstruksi,Kecil,2015,Palembang,17,2025-07-21,Aktif,Pelanggan Berisiko
SME-2024-00945,UD Citra Persada Mandiri,Transportasi & Logistik,Mikro,2015,Batam,2,2024-07-21,Aktif,Pelanggan Berisiko
SME-2024-00946,CV Abadi Andalan Jaya,Teknologi Informasi,Kecil,2013,Jakarta,13,2024-09-23,Aktif,Pelanggan Berisiko
SME-2024-00947,Toko Mega Sejahtera Lestari,Konstruksi,Kecil,2019,Jakarta,5,2023-10-04,Aktif,Pelanggan Berisiko
SME-2024-00948,Warung Abadi Sejahtera Pratama,Properti & Real Estate,Mikro,2015,Bandung,5,2024-08-20,Aktif,Pelanggan Berisiko
SME-2024-00949,CV Sentosa Andalan Jaya,Kesehatan,Kecil,2023,Palembang,8,2023-01-18,Aktif,Pelanggan Berisiko
SME-2024-00950,CV Nusantara Makmur Jaya,Kuliner & F&B,Kecil,2012,Semarang,6,2025-01-14,Aktif,Pelanggan Berisiko
SME-2024-00951,UD Mega Solusi Mandiri,Pertanian & Agribisnis,Kecil,2022,Denpasar,17,2024-01-03,Aktif,Pelanggan Berisiko
SME-2024-00952,PT Garuda Solusi Sentosa,Kuliner & F&B,Menengah,2012,Surabaya,97,2024-01-30,Aktif,Pelanggan Berisiko
SME-2024-00953,Warung Tirta Sakti Jaya,Pertanian & Agribisnis,Mikro,2014,Tangerang,4,2025-11-06,Aktif,Pelanggan Berisiko
SME-2024-00954,Toko Bumi Bahagia Mandiri,Properti & Real Estate,Mikro,2021,Batam,4,2024-10-05,Aktif,Pelanggan Berisiko
SME-2024-00955,PT Permata Pratama Sentosa,Konstruksi,Menengah,2010,Palembang,69,2024-12-08,Aktif,Pelanggan Berisiko
SME-2024-00956,CV Duta Sakti Mandiri,Kuliner & F&B,Kecil,2017,Batam,10,2025-07-10,Aktif,Pelanggan Berisiko
SME-2024-00957,UD Citra Digital Pratama,Perdagangan Eceran,Kecil,2019,Surabaya,10,2024-01-17,Aktif,Pelanggan Berisiko
SME-2024-00958,Toko Sentosa Cemerlang Pratama,Manufaktur,Kecil,2013,Bandung,12,2025-02-22,Aktif,Pelanggan Berisiko
SME-2024-00959,UD Bumi Teknologi Sentosa,Transportasi & Logistik,Mikro,2012,Tangerang,3,2023-10-14,Aktif,Pelanggan Berisiko
SME-2024-00960,Kios Bumi Lestari,Konstruksi,Mikro,2018,Tangerang,2,2023-03-29,Aktif,Pelanggan Berisiko
SME-2024-00961,UD Nusantara Andalan Abadi,Properti & Real Estate,Kecil,2020,Bandar Lampung,10,2023-09-16,Aktif,Pelanggan Berisiko
SME-2024-00962,UD Mitra Persada Mandiri,Kesehatan,Mikro,2011,Makassar,5,2024-09-18,Aktif,Pelanggan Berisiko
SME-2024-00963,CV Bukit Persada Sentosa,Pertanian & Agribisnis,Menengah,2023,Medan,43,2023-08-21,Aktif,Pelanggan Berisiko
SME-2024-00964,CV Permata Data Lestari,Kesehatan,Menengah,2017,Makassar,45,2024-10-21,Aktif,Pelanggan Berisiko
SME-2024-00965,UD Surya Sinergi Mandiri,Perdagangan Eceran,Mikro,2020,Jakarta,2,2023-09-06,Aktif,Pelanggan Berisiko
SME-2024-00966,CV Surya Makmur Pratama,Manufaktur,Kecil,2019,Malang,16,2023-07-07,Aktif,Pelanggan Berisiko
