enrich_id,customer_id,scraped_date,web_context_summary,industry_growth_sentiment,competitor_mention_count,recent_news_flag,digital_presence_score,business_health_indicator,enrichment_tier
ENR-00649-001,SME-2024-00649,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Negatif,5,False,63,Growing,Tier-1 Entity Lookup
ENR-00650-001,SME-2024-00650,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Positif,0,False,54,Stable,Tier-2 Sector-Regional Proxy
ENR-00651-001,SME-2024-00651,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Positif,3,False,87,Growing,Tier-1 Entity Lookup
ENR-00652-001,SME-2024-00652,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Netral,0,False,31,Growing,Tier-2 Sector-Regional Proxy
ENR-00653-001,SME-2024-00653,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Positif,0,False,45,Growing,Tier-2 Sector-Regional Proxy
ENR-00654-001,SME-2024-00654,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Netral,0,True,52,Declining,Tier-2 Sector-Regional Proxy
ENR-00655-001,SME-2024-00655,2026-06-15,Menang tender proyek infrastruktur pemerintah,Netral,0,False,52,Growing,Tier-2 Sector-Regional Proxy
ENR-00656-001,SME-2024-00656,2026-06-15,Menang tender proyek infrastruktur pemerintah,Positif,0,False,40,Growing,Tier-2 Sector-Regional Proxy
ENR-00657-001,SME-2024-00657,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Positif,3,False,63,Stable,Tier-1 Entity Lookup
ENR-00658-001,SME-2024-00658,2026-06-15,Penambahan cabang dan peningkatan aktivitas digital terdeteksi,Positif,2,False,93,Growing,Tier-1 Entity Lookup
ENR-00659-001,SME-2024-00659,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Netral,0,False,78,Growing,Tier-1 Entity Lookup
ENR-00660-001,SME-2024-00660,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Netral,1,False,49,Growing,Tier-2 Sector-Regional Proxy
ENR-00661-001,SME-2024-00661,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Positif,0,False,76,Stable,Tier-2 Sector-Regional Proxy
ENR-00662-001,SME-2024-00662,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Netral,0,True,57,Growing,Tier-2 Sector-Regional Proxy
ENR-00663-001,SME-2024-00663,2026-06-15,Kolaborasi strategis dengan ekosistem Telkom Group,Positif,0,False,70,Growing,Tier-2 Sector-Regional Proxy
ENR-00664-001,SME-2024-00664,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Positif,0,False,76,Declining,Tier-1 Entity Lookup
ENR-00665-001,SME-2024-00665,2026-06-15,Penambahan cabang dan peningkatan aktivitas digital terdeteksi,Negatif,1,False,33,Growing,Tier-2 Sector-Regional Proxy
ENR-00666-001,SME-2024-00666,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Netral,1,False,54,Stable,Tier-2 Sector-Regional Proxy
ENR-00667-001,SME-2024-00667,2026-06-15,Perusahaan Pendidikan & Training menunjukkan tren stable berdasarkan aktivitas digital,Positif,1,True,53,Stable,Tier-2 Sector-Regional Proxy
ENR-00668-001,SME-2024-00668,2026-06-15,Menang tender proyek infrastruktur pemerintah,Netral,0,False,29,Growing,Tier-2 Sector-Regional Proxy
ENR-00669-001,SME-2024-00669,2026-06-15,Menang tender proyek infrastruktur pemerintah,Positif,1,True,20,Growing,Tier-2 Sector-Regional Proxy
ENR-00670-001,SME-2024-00670,2026-06-15,Kolaborasi strategis dengan ekosistem Telkom Group,Netral,0,False,44,Growing,Tier-1 Entity Lookup
ENR-00671-001,SME-2024-00671,2026-06-15,Menang tender proyek infrastruktur pemerintah,Positif,1,True,52,Growing,Tier-2 Sector-Regional Proxy
ENR-00672-001,SME-2024-00672,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Positif,1,True,57,Growing,Tier-2 Sector-Regional Proxy
ENR-00673-001,SME-2024-00673,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Positif,0,False,36,Declining,Tier-2 Sector-Regional Proxy
ENR-00674-001,SME-2024-00674,2026-06-15,Perusahaan Pertanian & Agribisnis menunjukkan tren stable berdasarkan aktivitas digital,Positif,1,True,43,Stable,Tier-2 Sector-Regional Proxy
ENR-00675-001,SME-2024-00675,2026-06-15,Penambahan cabang dan peningkatan aktivitas digital terdeteksi,Negatif,1,False,77,Growing,Tier-1 Entity Lookup
ENR-00676-001,SME-2024-00676,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Negatif,1,True,48,Stable,Tier-2 Sector-Regional Proxy
ENR-00677-001,SME-2024-00677,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Positif,1,False,39,Declining,Tier-2 Sector-Regional Proxy
ENR-00678-001,SME-2024-00678,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Positif,0,False,31,Growing,Tier-2 Sector-Regional Proxy
ENR-00679-001,SME-2024-00679,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Positif,3,True,67,Stable,Tier-2 Sector-Regional Proxy
ENR-00680-001,SME-2024-00680,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Netral,0,False,37,Stable,Tier-2 Sector-Regional Proxy
ENR-00681-001,SME-2024-00681,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Positif,0,False,49,Stable,Tier-2 Sector-Regional Proxy
ENR-00682-001,SME-2024-00682,2026-06-15,Menang tender proyek infrastruktur pemerintah,Netral,1,True,38,Growing,Tier-2 Sector-Regional Proxy
ENR-00683-001,SME-2024-00683,2026-06-15,Menang tender proyek infrastruktur pemerintah,Positif,0,True,63,Growing,Tier-2 Sector-Regional Proxy
ENR-00684-001,SME-2024-00684,2026-06-15,Menang tender proyek infrastruktur pemerintah,Negatif,0,False,65,Growing,Tier-2 Sector-Regional Proxy
ENR-00685-001,SME-2024-00685,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Positif,0,False,37,Growing,Tier-2 Sector-Regional Proxy
ENR-00686-001,SME-2024-00686,2026-06-15,Kolaborasi strategis dengan ekosistem Telkom Group,Positif,3,False,83,Growing,Tier-1 Entity Lookup
ENR-00687-001,SME-2024-00687,2026-06-15,Penambahan cabang dan peningkatan aktivitas digital terdeteksi,Positif,0,True,31,Growing,Tier-2 Sector-Regional Proxy
ENR-00688-001,SME-2024-00688,2026-06-15,Menang tender proyek infrastruktur pemerintah,Positif,1,True,35,Growing,Tier-2 Sector-Regional Proxy
ENR-00689-001,SME-2024-00689,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Positif,0,False,48,Stable,Tier-2 Sector-Regional Proxy
ENR-00690-001,SME-2024-00690,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Netral,1,False,47,Declining,Tier-2 Sector-Regional Proxy
ENR-00691-001,SME-2024-00691,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Netral,1,False,45,Growing,Tier-2 Sector-Regional Proxy
ENR-00692-001,SME-2024-00692,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Netral,1,False,80,Declining,Tier-1 Entity Lookup
ENR-00693-001,SME-2024-00693,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Netral,2,False,86,Stable,Tier-1 Entity Lookup
ENR-00694-001,SME-2024-00694,2026-06-15,Penambahan cabang dan peningkatan aktivitas digital terdeteksi,Negatif,0,False,44,Growing,Tier-2 Sector-Regional Proxy
ENR-00695-001,SME-2024-00695,2026-06-15,Menang tender proyek infrastruktur pemerintah,Positif,4,True,47,Growing,Tier-1 Entity Lookup
ENR-00696-001,SME-2024-00696,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Netral,0,False,31,Declining,Tier-2 Sector-Regional Proxy
ENR-00697-001,SME-2024-00697,2026-06-15,Perusahaan Media & Kreatif menunjukkan tren stable berdasarkan aktivitas digital,Positif,1,False,47,Stable,Tier-2 Sector-Regional Proxy
ENR-00698-001,SME-2024-00698,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Netral,1,False,47,Growing,Tier-2 Sector-Regional Proxy
ENR-00699-001,SME-2024-00699,2026-06-15,Perusahaan Kesehatan menunjukkan tren stable berdasarkan aktivitas digital,Positif,0,False,54,Stable,Tier-2 Sector-Regional Proxy
ENR-00700-001,SME-2024-00700,2026-06-15,Perusahaan Pertanian & Agribisnis menunjukkan tren stable berdasarkan aktivitas digital,Positif,0,True,60,Stable,Tier-2 Sector-Regional Proxy
ENR-00701-001,SME-2024-00701,2026-06-15,Menang tender proyek infrastruktur pemerintah,Positif,3,False,59,Growing,Tier-2 Sector-Regional Proxy
ENR-00702-001,SME-2024-00702,2026-06-15,Menang tender proyek infrastruktur pemerintah,Positif,1,False,68,Growing,Tier-2 Sector-Regional Proxy
ENR-00703-001,SME-2024-00703,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Positif,1,False,61,Stable,Tier-2 Sector-Regional Proxy
ENR-00704-001,SME-2024-00704,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Positif,0,False,35,Stable,Tier-2 Sector-Regional Proxy
ENR-00705-001,SME-2024-00705,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Negatif,0,False,43,Declining,Tier-2 Sector-Regional Proxy
ENR-00706-001,SME-2024-00706,2026-06-15,Perusahaan Pendidikan & Training menunjukkan tren stable berdasarkan aktivitas digital,Netral,0,False,30,Stable,Tier-2 Sector-Regional Proxy
ENR-00707-001,SME-2024-00707,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Positif,0,False,57,Declining,Tier-1 Entity Lookup
ENR-00708-001,SME-2024-00708,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Positif,0,False,30,Stable,Tier-2 Sector-Regional Proxy
ENR-00709-001,SME-2024-00709,2026-06-15,Perusahaan Kuliner & F&B menunjukkan tren stable berdasarkan aktivitas digital,Positif,2,False,57,Stable,Tier-2 Sector-Regional Proxy
ENR-00710-001,SME-2024-00710,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Netral,1,True,77,Growing,Tier-2 Sector-Regional Proxy
ENR-00711-001,SME-2024-00711,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Negatif,1,True,51,Stable,Tier-2 Sector-Regional Proxy
ENR-00712-001,SME-2024-00712,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Netral,0,False,44,Declining,Tier-2 Sector-Regional Proxy
ENR-00713-001,SME-2024-00713,2026-06-15,Menang tender proyek infrastruktur pemerintah,Netral,0,True,52,Growing,Tier-2 Sector-Regional Proxy
ENR-00714-001,SME-2024-00714,2026-06-15,Menang tender proyek infrastruktur pemerintah,Positif,0,False,45,Growing,Tier-2 Sector-Regional Proxy
ENR-00715-001,SME-2024-00715,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Netral,1,True,70,Stable,Tier-1 Entity Lookup
ENR-00716-001,SME-2024-00716,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Netral,0,False,45,Stable,Tier-2 Sector-Regional Proxy
ENR-00717-001,SME-2024-00717,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Netral,0,False,60,Declining,Tier-2 Sector-Regional Proxy
ENR-00718-001,SME-2024-00718,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Negatif,0,False,45,Declining,Tier-2 Sector-Regional Proxy
ENR-00719-001,SME-2024-00719,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Positif,2,False,74,Stable,Tier-1 Entity Lookup
ENR-00720-001,SME-2024-00720,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Positif,1,True,85,Stable,Tier-2 Sector-Regional Proxy
ENR-00721-001,SME-2024-00721,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Positif,2,True,43,Declining,Tier-2 Sector-Regional Proxy
ENR-00722-001,SME-2024-00722,2026-06-15,Menang tender proyek infrastruktur pemerintah,Netral,1,True,62,Growing,Tier-1 Entity Lookup
ENR-00723-001,SME-2024-00723,2026-06-15,Kolaborasi strategis dengan ekosistem Telkom Group,Netral,2,False,35,Growing,Tier-2 Sector-Regional Proxy
ENR-00724-001,SME-2024-00724,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Positif,0,True,69,Growing,Tier-2 Sector-Regional Proxy
ENR-00725-001,SME-2024-00725,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Positif,2,False,70,Declining,Tier-1 Entity Lookup
ENR-00726-001,SME-2024-00726,2026-06-15,Perusahaan Konstruksi menunjukkan tren stable berdasarkan aktivitas digital,Negatif,1,False,64,Stable,Tier-2 Sector-Regional Proxy
ENR-00727-001,SME-2024-00727,2026-06-15,Kolaborasi strategis dengan ekosistem Telkom Group,Netral,5,False,66,Growing,Tier-1 Entity Lookup
ENR-00728-001,SME-2024-00728,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Netral,0,True,48,Stable,Tier-2 Sector-Regional Proxy
ENR-00729-001,SME-2024-00729,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Negatif,0,False,45,Stable,Tier-2 Sector-Regional Proxy
ENR-00730-001,SME-2024-00730,2026-06-15,Perusahaan Pertanian & Agribisnis menunjukkan tren stable berdasarkan aktivitas digital,Positif,2,False,62,Stable,Tier-1 Entity Lookup
ENR-00731-001,SME-2024-00731,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Netral,1,False,67,Stable,Tier-1 Entity Lookup
ENR-00732-001,SME-2024-00732,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Negatif,0,True,44,Stable,Tier-2 Sector-Regional Proxy
ENR-00733-001,SME-2024-00733,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Positif,1,False,52,Growing,Tier-2 Sector-Regional Proxy
ENR-00734-001,SME-2024-00734,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Positif,1,True,80,Stable,Tier-2 Sector-Regional Proxy
ENR-00735-001,SME-2024-00735,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Positif,0,False,29,Growing,Tier-2 Sector-Regional Proxy
ENR-00736-001,SME-2024-00736,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Positif,2,False,76,Stable,Tier-2 Sector-Regional Proxy
ENR-00737-001,SME-2024-00737,2026-06-15,Perusahaan Kuliner & F&B menunjukkan tren stable berdasarkan aktivitas digital,Positif,1,False,48,Stable,Tier-2 Sector-Regional Proxy
ENR-00738-001,SME-2024-00738,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Negatif,0,True,76,Stable,Tier-2 Sector-Regional Proxy
ENR-00739-001,SME-2024-00739,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Positif,0,False,53,Stable,Tier-2 Sector-Regional Proxy
ENR-00740-001,SME-2024-00740,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Positif,0,False,43,Stable,Tier-2 Sector-Regional Proxy
ENR-00741-001,SME-2024-00741,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Positif,1,False,77,Declining,Tier-1 Entity Lookup
ENR-00742-001,SME-2024-00742,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Positif,3,True,81,Stable,Tier-1 Entity Lookup
ENR-00743-001,SME-2024-00743,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Netral,2,True,46,Stable,Tier-2 Sector-Regional Proxy
ENR-00744-001,SME-2024-00744,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Positif,0,True,37,Stable,Tier-2 Sector-Regional Proxy
ENR-00745-001,SME-2024-00745,2026-06-15,Kolaborasi strategis dengan ekosistem Telkom Group,Netral,1,False,44,Growing,Tier-2 Sector-Regional Proxy
ENR-00746-001,SME-2024-00746,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Positif,0,True,71,Stable,Tier-2 Sector-Regional Proxy
ENR-00747-001,SME-2024-00747,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Negatif,1,False,59,Stable,Tier-2 Sector-Regional Proxy
ENR-00748-001,SME-2024-00748,2026-06-15,Perusahaan Kesehatan menunjukkan tren stable berdasarkan aktivitas digital,Netral,1,True,55,Stable,Tier-2 Sector-Regional Proxy
ENR-00749-001,SME-2024-00749,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Positif,2,True,35,Stable,Tier-2 Sector-Regional Proxy
ENR-00750-001,SME-2024-00750,2026-06-15,Perusahaan Teknologi Informasi menunjukkan tren stable berdasarkan aktivitas digital,Positif,0,False,59,Stable,Tier-2 Sector-Regional Proxy
ENR-00751-001,SME-2024-00751,2026-06-15,Penambahan cabang dan peningkatan aktivitas digital terdeteksi,Positif,1,True,78,Growing,Tier-1 Entity Lookup
ENR-00752-001,SME-2024-00752,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Positif,0,False,50,Stable,Tier-2 Sector-Regional Proxy
ENR-00753-001,SME-2024-00753,2026-06-15,Kolaborasi strategis dengan ekosistem Telkom Group,Positif,1,False,59,Growing,Tier-1 Entity Lookup
ENR-00754-001,SME-2024-00754,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Netral,2,False,71,Declining,Tier-2 Sector-Regional Proxy
ENR-00755-001,SME-2024-00755,2026-06-15,Menang tender proyek infrastruktur pemerintah,Netral,1,False,69,Growing,Tier-2 Sector-Regional Proxy
ENR-00756-001,SME-2024-00756,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Positif,0,False,45,Declining,Tier-2 Sector-Regional Proxy
ENR-00757-001,SME-2024-00757,2026-06-15,Perusahaan Properti & Real Estate menunjukkan tren stable berdasarkan aktivitas digital,Netral,1,True,65,Stable,Tier-2 Sector-Regional Proxy
ENR-00758-001,SME-2024-00758,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Positif,0,True,54,Declining,Tier-2 Sector-Regional Proxy
ENR-00759-001,SME-2024-00759,2026-06-15,Menang tender proyek infrastruktur pemerintah,Netral,1,True,39,Growing,Tier-2 Sector-Regional Proxy
ENR-00760-001,SME-2024-00760,2026-06-15,Menang tender proyek infrastruktur pemerintah,Positif,0,True,39,Growing,Tier-2 Sector-Regional Proxy
ENR-00761-001,SME-2024-00761,2026-06-15,Menang tender proyek infrastruktur pemerintah,Netral,1,False,32,Growing,Tier-2 Sector-Regional Proxy
ENR-00762-001,SME-2024-00762,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Netral,2,True,95,Growing,Tier-1 Entity Lookup
ENR-00763-001,SME-2024-00763,2026-06-15,Penambahan cabang dan peningkatan aktivitas digital terdeteksi,Positif,1,False,62,Growing,Tier-1 Entity Lookup
ENR-00764-001,SME-2024-00764,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Positif,2,False,50,Stable,Tier-2 Sector-Regional Proxy
ENR-00765-001,SME-2024-00765,2026-06-15,Menang tender proyek infrastruktur pemerintah,Netral,0,False,41,Growing,Tier-2 Sector-Regional Proxy
ENR-00766-001,SME-2024-00766,2026-06-15,Penambahan cabang dan peningkatan aktivitas digital terdeteksi,Netral,0,True,41,Growing,Tier-2 Sector-Regional Proxy
ENR-00767-001,SME-2024-00767,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Netral,1,False,48,Growing,Tier-2 Sector-Regional Proxy
ENR-00768-001,SME-2024-00768,2026-06-15,Penambahan cabang dan peningkatan aktivitas digital terdeteksi,Positif,2,False,80,Growing,Tier-1 Entity Lookup
ENR-00769-001,SME-2024-00769,2026-06-15,Penambahan cabang dan peningkatan aktivitas digital terdeteksi,Positif,1,True,54,Growing,Tier-2 Sector-Regional Proxy
ENR-00770-001,SME-2024-00770,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Positif,2,False,66,Growing,Tier-1 Entity Lookup
ENR-00771-001,SME-2024-00771,2026-06-15,Perusahaan Kuliner & F&B menunjukkan tren stable berdasarkan aktivitas digital,Positif,1,True,61,Stable,Tier-1 Entity Lookup
ENR-00772-001,SME-2024-00772,2026-06-15,Perusahaan Media & Kreatif menunjukkan tren stable berdasarkan aktivitas digital,Netral,0,False,47,Stable,Tier-2 Sector-Regional Proxy
ENR-00773-001,SME-2024-00773,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Positif,2,False,36,Stable,Tier-2 Sector-Regional Proxy
ENR-00774-001,SME-2024-00774,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Positif,1,False,62,Growing,Tier-1 Entity Lookup
ENR-00775-001,SME-2024-00775,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Netral,1,False,29,Stable,Tier-2 Sector-Regional Proxy
ENR-00776-001,SME-2024-00776,2026-06-15,Perusahaan Media & Kreatif menunjukkan tren stable berdasarkan aktivitas digital,Netral,0,True,31,Stable,Tier-2 Sector-Regional Proxy
ENR-00777-001,SME-2024-00777,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Positif,0,False,39,Growing,Tier-2 Sector-Regional Proxy
ENR-00778-001,SME-2024-00778,2026-06-15,Perusahaan Properti & Real Estate menunjukkan tren stable berdasarkan aktivitas digital,Netral,0,True,85,Stable,Tier-1 Entity Lookup
ENR-00779-001,SME-2024-00779,2026-06-15,Penambahan cabang dan peningkatan aktivitas digital terdeteksi,Netral,2,False,85,Growing,Tier-2 Sector-Regional Proxy
ENR-00780-001,SME-2024-00780,2026-06-15,Kolaborasi strategis dengan ekosistem Telkom Group,Positif,1,True,62,Growing,Tier-2 Sector-Regional Proxy
ENR-00781-001,SME-2024-00781,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Positif,0,False,77,Growing,Tier-2 Sector-Regional Proxy
ENR-00782-001,SME-2024-00782,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Positif,1,False,32,Growing,Tier-2 Sector-Regional Proxy
ENR-00783-001,SME-2024-00783,2026-06-15,Menang tender proyek infrastruktur pemerintah,Netral,1,True,40,Growing,Tier-2 Sector-Regional Proxy
ENR-00784-001,SME-2024-00784,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Positif,0,False,26,Growing,Tier-2 Sector-Regional Proxy
ENR-00785-001,SME-2024-00785,2026-06-15,Penambahan cabang dan peningkatan aktivitas digital terdeteksi,Positif,0,False,56,Growing,Tier-2 Sector-Regional Proxy
ENR-00786-001,SME-2024-00786,2026-06-15,Penambahan cabang dan peningkatan aktivitas digital terdeteksi,Negatif,0,False,65,Growing,Tier-2 Sector-Regional Proxy
ENR-00787-001,SME-2024-00787,2026-06-15,Kolaborasi strategis dengan ekosistem Telkom Group,Positif,3,True,78,Growing,Tier-1 Entity Lookup
ENR-00788-001,SME-2024-00788,2026-06-15,Menang tender proyek infrastruktur pemerintah,Netral,1,False,25,Growing,Tier-2 Sector-Regional Proxy
ENR-00789-001,SME-2024-00789,2026-06-15,Menang tender proyek infrastruktur pemerintah,Positif,0,False,88,Growing,Tier-1 Entity Lookup
ENR-00790-001,SME-2024-00790,2026-06-15,Menang tender proyek infrastruktur pemerintah,Netral,0,True,79,Growing,Tier-2 Sector-Regional Proxy
ENR-00791-001,SME-2024-00791,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Netral,0,True,24,Stable,Tier-2 Sector-Regional Proxy
ENR-00792-001,SME-2024-00792,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Netral,0,False,52,Stable,Tier-2 Sector-Regional Proxy
ENR-00793-001,SME-2024-00793,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Negatif,1,True,50,Growing,Tier-2 Sector-Regional Proxy
ENR-00794-001,SME-2024-00794,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Negatif,1,False,43,Growing,Tier-2 Sector-Regional Proxy
ENR-00795-001,SME-2024-00795,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Negatif,1,False,45,Declining,Tier-2 Sector-Regional Proxy
ENR-00796-001,SME-2024-00796,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Positif,3,False,70,Growing,Tier-1 Entity Lookup
ENR-00797-001,SME-2024-00797,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Netral,0,False,58,Declining,Tier-2 Sector-Regional Proxy
ENR-00798-001,SME-2024-00798,2026-06-15,Penambahan cabang dan peningkatan aktivitas digital terdeteksi,Netral,0,False,59,Growing,Tier-2 Sector-Regional Proxy
ENR-00799-001,SME-2024-00799,2026-06-15,Kolaborasi strategis dengan ekosistem Telkom Group,Positif,1,True,34,Growing,Tier-2 Sector-Regional Proxy
ENR-00800-001,SME-2024-00800,2026-06-15,Kolaborasi strategis dengan ekosistem Telkom Group,Positif,0,False,71,Growing,Tier-2 Sector-Regional Proxy
ENR-00801-001,SME-2024-00801,2026-06-15,Penambahan cabang dan peningkatan aktivitas digital terdeteksi,Positif,0,False,28,Growing,Tier-2 Sector-Regional Proxy
ENR-00802-001,SME-2024-00802,2026-06-15,Penambahan cabang dan peningkatan aktivitas digital terdeteksi,Positif,1,False,57,Growing,Tier-2 Sector-Regional Proxy
ENR-00803-001,SME-2024-00803,2026-06-15,Penambahan cabang dan peningkatan aktivitas digital terdeteksi,Netral,0,False,90,Growing,Tier-1 Entity Lookup
ENR-00804-001,SME-2024-00804,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Positif,0,False,53,Declining,Tier-2 Sector-Regional Proxy
ENR-00805-001,SME-2024-00805,2026-06-15,Menang tender proyek infrastruktur pemerintah,Positif,1,False,26,Growing,Tier-2 Sector-Regional Proxy
ENR-00806-001,SME-2024-00806,2026-06-15,Penambahan cabang dan peningkatan aktivitas digital terdeteksi,Positif,1,False,51,Growing,Tier-2 Sector-Regional Proxy
ENR-00807-001,SME-2024-00807,2026-06-15,Kolaborasi strategis dengan ekosistem Telkom Group,Positif,1,True,20,Growing,Tier-2 Sector-Regional Proxy
ENR-00808-001,SME-2024-00808,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Netral,3,False,66,Declining,Tier-1 Entity Lookup
ENR-00809-001,SME-2024-00809,2026-06-15,Perusahaan Pertanian & Agribisnis menunjukkan tren stable berdasarkan aktivitas digital,Positif,0,False,54,Stable,Tier-2 Sector-Regional Proxy
ENR-00810-001,SME-2024-00810,2026-06-15,Menang tender proyek infrastruktur pemerintah,Positif,0,False,53,Growing,Tier-2 Sector-Regional Proxy
ENR-00811-001,SME-2024-00811,2026-06-15,Penambahan cabang dan peningkatan aktivitas digital terdeteksi,Netral,0,False,31,Growing,Tier-2 Sector-Regional Proxy
