customer_id,company_name,business_sector,region,segment,company_scale,employee_count,tenure_years,total_mrr,product_count,months_available,potential_score,stability_score,churn_risk_index,assigned_score,score_category,confidence_score,priority_score,primary_action,secondary_action,timing,channel,expected_success_rate,rationale
SME-2024-00083,Toko Mitra Andalan Jaya,Konstruksi,Surabaya,Pelanggan Tetap,Kecil,12,5.591666666666666,978785.0,1.0,12,50.6,69.3,19.9,69.3,Stable,85,0.184,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00084,PT Tirta Pratama Lestari,Transportasi & Logistik,Denpasar,Pelanggan Tetap,Menengah,75,1.8499999999999999,4851492.0,2.0,12,60.7,69.5,23.8,69.5,Stable,85,0.303,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00085,CV Abadi Teknologi Sentosa,Teknologi Informasi,Malang,Pelanggan Tetap,Menengah,96,5.508333333333333,0.0,,12,67.2,73.1,17.5,73.1,Stable,80,0.134,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00086,Warung Duta Data,Konstruksi,Makassar,Pelanggan Tetap,Mikro,4,5.3,6390391.0,1.0,12,49.0,76.0,16.7,76.0,Stable,85,0.318,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00087,Warung Berkah Network Lestari,Kuliner & F&B,Batam,Pelanggan Tetap,Mikro,3,4.416666666666667,3893941.0,2.0,12,49.7,75.9,19.2,75.9,Stable,85,0.241,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00088,CV Jaya Persada Lestari,Media & Kreatif,Malang,Pelanggan Tetap,Menengah,65,2.908333333333333,1352838.0,1.0,12,60.4,78.0,18.9,78.0,Stable,85,0.152,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00089,Toko Karya Konektifitas Jaya,Manufaktur,Tangerang,Pelanggan Tetap,Kecil,12,2.1333333333333333,3955736.0,2.0,12,60.9,81.9,11.9,81.9,Highly Stable,85,0.213,Upsell Premium Services,Invite to beta program / exclusive features,Quarterly business review,Executive Visit + Proposal,65,Strong loyalty foundation. Maximize lifetime value through expansion.
SME-2024-00090,CV Citra Sakti Jaya,Teknologi Informasi,Denpasar,Pelanggan Tetap,Menengah,71,4.9750000000000005,2925355.0,1.0,12,57.2,69.7,26.9,69.7,Stable,85,0.242,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00091,Toko Mega Teknologi Lestari,Kuliner & F&B,Medan,Pelanggan Tetap,Mikro,3,2.9166666666666665,6814467.0,3.0,12,53.5,69.3,16.1,69.3,Stable,85,0.365,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00092,Warung Mega Cemerlang,Transportasi & Logistik,Surabaya,Pelanggan Tetap,Mikro,2,5.0249999999999995,1526782.0,1.0,12,50.7,79.9,17.8,79.9,Stable,85,0.148,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00093,Toko Abadi Bahagia,Pendidikan & Training,Batam,Pelanggan Tetap,Kecil,11,5.0249999999999995,701998.0,1.0,12,54.1,78.8,19.4,78.8,Stable,85,0.128,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00094,UD Permata Andalan Jaya,Pertanian & Agribisnis,Batam,Pelanggan Tetap,Mikro,3,5.358333333333333,0.0,,12,59.3,79.0,11.9,79.0,Stable,77,0.105,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00095,Toko Mitra Konektifitas Jaya,Media & Kreatif,Semarang,Pelanggan Tetap,Kecil,14,3.108333333333333,852900.0,1.0,12,59.1,69.6,15.8,69.6,Stable,85,0.178,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00096,Toko Mitra Optima Sentosa,Perdagangan Eceran,Semarang,Pelanggan Tetap,Mikro,1,5.308333333333334,6117055.0,1.0,12,43.2,77.4,19.3,77.4,Stable,85,0.303,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00097,Toko Sumber Sejahtera Sentosa,Kesehatan,Medan,Pelanggan Tetap,Mikro,1,5.5,10595950.0,1.0,12,55.6,82.6,21.5,82.6,Highly Stable,85,0.416,Upsell Premium Services,Invite to beta program / exclusive features,Quarterly business review,Executive Visit + Proposal,65,Strong loyalty foundation. Maximize lifetime value through expansion.
SME-2024-00098,UD Mandiri Lestari Abadi,Pendidikan & Training,Bandar Lampung,Pelanggan Tetap,Mikro,3,6.283333333333334,1399901.0,1.0,12,41.2,81.7,14.8,81.7,Highly Stable,85,0.135,Upsell Premium Services,Invite to beta program / exclusive features,Quarterly business review,Executive Visit + Proposal,65,Strong loyalty foundation. Maximize lifetime value through expansion.
SME-2024-00099,PT Jaya Sinergi Sentosa,Perdagangan Eceran,Medan,Pelanggan Tetap,Menengah,98,2.0083333333333333,1009032.0,1.0,12,74.8,71.5,18.3,71.5,Stable,85,0.174,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00100,CV Bintang Pratama Sentosa,Manufaktur,Surabaya,Pelanggan Tetap,Kecil,8,4.6000000000000005,3903604.0,1.0,12,37.5,74.3,25.4,74.3,Stable,85,0.25,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00101,CV Bintang Konektifitas Jaya,Teknologi Informasi,Semarang,Pelanggan Tetap,Kecil,20,3.266666666666667,3151333.0,1.0,12,40.7,84.2,15.8,84.2,Highly Stable,82,0.177,Upsell Premium Services,Invite to beta program / exclusive features,Quarterly business review,Executive Visit + Proposal,65,Strong loyalty foundation. Maximize lifetime value through expansion.
SME-2024-00102,UD Surya Makmur Jaya,Konstruksi,Semarang,Pelanggan Tetap,Mikro,2,3.3666666666666667,3036369.0,1.0,12,53.0,73.7,16.5,73.7,Stable,85,0.226,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00103,UD Permata Sakti Abadi,Manufaktur,Malang,Pelanggan Tetap,Kecil,19,2.3583333333333334,2499324.0,1.0,12,56.4,75.0,18.1,75.0,Stable,85,0.202,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00104,Toko Duta Lestari,Teknologi Informasi,Batam,Pelanggan Tetap,Kecil,19,5.941666666666666,2474145.0,1.0,12,58.2,80.7,18.6,80.7,Highly Stable,85,0.173,Upsell Premium Services,Invite to beta program / exclusive features,Quarterly business review,Executive Visit + Proposal,65,Strong loyalty foundation. Maximize lifetime value through expansion.
SME-2024-00105,CV Mega Cemerlang Jaya,Pertanian & Agribisnis,Malang,Pelanggan Tetap,Menengah,54,3.0833333333333335,4450921.0,1.0,12,60.5,75.4,18.7,75.4,Stable,85,0.261,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00106,CV Nusantara Cemerlang Jaya,Perdagangan Eceran,Malang,Pelanggan Tetap,Menengah,79,2.216666666666667,13439379.0,2.0,12,64.0,62.5,22.5,62.5,Stable,85,0.604,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00107,UD Garuda Digital Abadi,Kesehatan,Yogyakarta,Pelanggan Tetap,Mikro,1,1.8333333333333333,2091371.0,1.0,12,50.4,65.2,22.0,65.2,Stable,85,0.239,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00108,CV Nusantara Indah Sentosa,Properti & Real Estate,Bandung,Pelanggan Tetap,Menengah,57,6.0249999999999995,1285993.0,1.0,12,52.9,65.4,20.8,65.4,Stable,80,0.213,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00109,CV Citra Konektifitas,Teknologi Informasi,Batam,Pelanggan Tetap,Kecil,12,3.725,1265697.0,1.0,12,49.4,72.2,35.0,72.2,Stable,85,0.178,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00110,Toko Jaya Makmur,Transportasi & Logistik,Surabaya,Pelanggan Tetap,Mikro,4,2.9916666666666667,3623309.0,2.0,12,49.8,77.1,18.0,77.1,Stable,85,0.227,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00111,CV Sentosa Sejahtera Lestari,Teknologi Informasi,Semarang,Pelanggan Tetap,Menengah,46,5.483333333333333,2163896.0,2.0,12,66.9,82.8,13.8,82.8,Highly Stable,85,0.153,Upsell Premium Services,Invite to beta program / exclusive features,Quarterly business review,Executive Visit + Proposal,65,Strong loyalty foundation. Maximize lifetime value through expansion.
SME-2024-00112,UD Bumi Pratama Mandiri,Jasa Keuangan,Medan,Pelanggan Tetap,Kecil,10,3.841666666666667,2582890.0,1.0,12,66.4,75.1,30.0,75.1,Stable,85,0.205,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00113,CV Sriwijaya Konektifitas Lestari,Jasa Keuangan,Tangerang,Pelanggan Tetap,Menengah,48,4.991666666666666,2015125.0,1.0,12,55.1,60.4,32.8,60.4,Stable,85,0.26,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00114,Toko Garuda Sinergi Pratama,Pertanian & Agribisnis,Tangerang,Pelanggan Tetap,Mikro,3,3.65,13848175.0,3.0,12,50.4,75.2,27.9,75.2,Stable,85,0.553,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00115,UD Bumi Sakti Sentosa,Jasa Keuangan,Makassar,Pelanggan Tetap,Kecil,11,3.4250000000000003,0.0,,12,51.0,66.2,18.4,66.2,Stable,80,0.169,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00116,UD Permata Sakti Sentosa,Konstruksi,Malang,Pelanggan Tetap,Kecil,5,4.175,2964723.0,1.0,12,61.3,70.9,17.9,70.9,Stable,85,0.237,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00117,Kios Bintang Sejahtera Pratama,Pertanian & Agribisnis,Makassar,Pelanggan Tetap,Mikro,5,3.908333333333333,2894801.0,1.0,12,57.2,84.1,12.2,84.1,Highly Stable,85,0.169,Upsell Premium Services,Invite to beta program / exclusive features,Quarterly business review,Executive Visit + Proposal,65,Strong loyalty foundation. Maximize lifetime value through expansion.
SME-2024-00118,Toko Karya Sinergi Lestari,Manufaktur,Jakarta,Pelanggan Tetap,Kecil,13,5.091666666666667,2330276.0,1.0,12,55.6,80.1,18.7,80.1,Highly Stable,85,0.172,Upsell Premium Services,Invite to beta program / exclusive features,Quarterly business review,Executive Visit + Proposal,65,Strong loyalty foundation. Maximize lifetime value through expansion.
SME-2024-00119,CV Abadi Digital Pratama,Transportasi & Logistik,Jakarta,Pelanggan Tetap,Menengah,76,4.166666666666667,2230008.0,1.0,12,65.9,70.3,17.7,70.3,Stable,85,0.217,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00120,Warung Nusantara Konektifitas Lestari,Perdagangan Eceran,Palembang,Pelanggan Tetap,Mikro,1,5.125,2570369.0,1.0,12,46.3,75.3,19.9,75.3,Stable,85,0.203,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00121,Toko Karya Makmur,Properti & Real Estate,Yogyakarta,Pelanggan Tetap,Mikro,2,2.9416666666666664,1357571.0,1.0,12,44.4,62.6,22.7,62.6,Stable,85,0.229,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00122,CV Mitra Solusi Mandiri,Media & Kreatif,Palembang,Pelanggan Tetap,Menengah,70,3.875,2372946.0,1.0,12,81.5,74.2,16.7,74.2,Stable,85,0.202,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00123,Kios Jaya Persada Jaya,Properti & Real Estate,Palembang,Pelanggan Tetap,Mikro,3,1.6500000000000001,0.0,,12,50.5,67.1,17.2,67.1,Stable,85,0.164,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00124,CV Tirta Indah Jaya,Pertanian & Agribisnis,Bandung,Pelanggan Tetap,Kecil,5,5.266666666666667,3411694.0,2.0,12,50.1,66.2,29.1,66.2,Stable,85,0.275,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00125,Toko Nusantara Solusi,Perdagangan Eceran,Malang,Pelanggan Tetap,Kecil,17,6.291666666666667,2100069.0,1.0,12,54.0,75.5,19.2,75.5,Stable,85,0.188,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00126,Toko Tirta Optima Lestari,Pendidikan & Training,Makassar,Pelanggan Tetap,Kecil,12,4.675,1197633.0,1.0,12,60.8,67.6,30.7,67.6,Stable,82,0.199,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00127,Toko Bukit Teknologi Sentosa,Teknologi Informasi,Surabaya,Pelanggan Tetap,Kecil,6,4.591666666666667,2018345.0,1.0,12,46.1,67.0,19.8,67.0,Stable,85,0.227,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00128,CV Nusantara Indah Mandiri,Pendidikan & Training,Semarang,Pelanggan Tetap,Kecil,7,5.533333333333334,1686354.0,1.0,12,63.3,67.9,19.8,67.9,Stable,80,0.213,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00129,Toko Bukit Indah Lestari,Pertanian & Agribisnis,Jakarta,Pelanggan Tetap,Kecil,13,3.7583333333333333,7773778.0,1.0,12,55.3,72.1,24.7,72.1,Stable,85,0.38,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00130,Warung Nusantara Konektifitas Lestari,Kuliner & F&B,Palembang,Pelanggan Tetap,Mikro,1,4.416666666666667,1712811.0,1.0,12,51.1,79.0,20.2,79.0,Stable,85,0.158,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00131,Toko Mega Digital Mandiri,Kuliner & F&B,Bandung,Pelanggan Tetap,Kecil,9,5.6499999999999995,2487498.0,1.0,12,53.9,82.2,32.8,82.2,Highly Stable,85,0.166,Upsell Premium Services,Invite to beta program / exclusive features,Quarterly business review,Executive Visit + Proposal,65,Strong loyalty foundation. Maximize lifetime value through expansion.
SME-2024-00132,Warung Bumi Indah Jaya,Transportasi & Logistik,Bandung,Pelanggan Tetap,Mikro,3,4.508333333333334,7627792.0,3.0,12,47.8,78.8,14.0,78.8,Stable,85,0.342,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00133,UD Bukit Teknologi Jaya,Pendidikan & Training,Semarang,Pelanggan Tetap,Mikro,2,5.708333333333333,2689155.0,1.0,12,42.4,81.2,15.5,81.2,Highly Stable,85,0.177,Upsell Premium Services,Invite to beta program / exclusive features,Quarterly business review,Executive Visit + Proposal,65,Strong loyalty foundation. Maximize lifetime value through expansion.
SME-2024-00134,PT Bintang Andalan Lestari,Pendidikan & Training,Palembang,Pelanggan Tetap,Menengah,28,4.033333333333333,3952274.0,1.0,12,73.7,81.5,15.0,81.5,Highly Stable,85,0.215,Upsell Premium Services,Invite to beta program / exclusive features,Quarterly business review,Executive Visit + Proposal,65,Strong loyalty foundation. Maximize lifetime value through expansion.
SME-2024-00135,UD Bintang Solusi Abadi,Pertanian & Agribisnis,Surabaya,Pelanggan Tetap,Kecil,15,3.2083333333333335,3286497.0,1.0,12,56.7,65.0,33.6,65.0,Stable,85,0.277,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00136,PT Tirta Digital Jaya,Teknologi Informasi,Bandung,Pelanggan Tetap,Menengah,44,2.125,5581274.0,3.0,12,77.3,71.0,18.6,71.0,Stable,85,0.318,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00137,Warung Mega Sejahtera Abadi,Perdagangan Eceran,Medan,Pelanggan Tetap,Mikro,5,1.5583333333333333,930691.0,1.0,12,58.9,74.2,13.9,74.2,Stable,85,0.158,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00138,UD Bukit Bahagia Pratama,Kesehatan,Makassar,Pelanggan Tetap,Kecil,6,4.033333333333333,5522261.0,2.0,12,62.6,77.8,29.9,77.8,Stable,85,0.282,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00139,UD Bintang Bahagia Sentosa,Properti & Real Estate,Medan,Pelanggan Tetap,Kecil,13,1.55,3911217.0,1.0,12,60.3,77.4,18.3,77.4,Stable,85,0.234,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
